"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
2.670000,-0.186589,0.066759,0.090141,0.002193,0.005748,-0.003648,0.003163,0.001866
2.670500,-0.188747,0.060685,0.139827,0.002260,0.005759,-0.003844,0.002838,-0.001053
2.671000,-0.208763,0.044368,0.116950,0.001992,0.005608,-0.003804,0.003487,-0.000404
2.671500,-0.216793,0.049183,0.120659,0.002023,0.005762,-0.003747,0.002838,0.000893
2.672000,-0.212755,0.058598,0.144536,0.002263,0.005675,-0.003628,0.002838,-0.002350
2.672500,-0.198729,0.066461,0.136724,0.001685,0.005792,-0.003736,0.002838,0.000893
2.673000,-0.194769,0.068914,0.129789,0.002163,0.005709,-0.003873,0.003487,-0.000729
2.673500,-0.200788,0.051551,0.137083,0.002500,0.005884,-0.003792,0.003163,-0.000729
2.674000,-0.200761,0.056287,0.086475,0.002422,0.005721,-0.003908,0.003487,-0.000080
2.674500,-0.190732,0.061631,0.119312,0.001884,0.005279,-0.003964,0.003163,-0.002350
2.675000,-0.198778,0.061628,0.112494,0.001511,0.005605,-0.003967,0.003487,-0.000080
2.675500,-0.192870,0.048956,0.101955,0.002144,0.005985,-0.004159,0.002838,-0.001377
2.676000,-0.176718,0.053719,0.115918,0.002496,0.005913,-0.003925,0.002514,-0.002026
2.676500,-0.202748,0.041006,0.106889,0.002300,0.005821,-0.003800,0.002838,0.001217
2.677000,-0.196668,0.042055,0.093336,0.001973,0.005763,-0.003744,0.003163,-0.002999
2.677500,-0.212792,0.058541,0.106884,0.001927,0.005875,-0.003799,0.002190,-0.000404
2.678000,-0.194762,0.055006,0.133476,0.002374,0.005987,-0.003789,-0.000080,0.000244
2.678500,-0.178607,0.066540,0.126615,0.002005,0.005923,-0.003643,0.002514,-0.002350
2.679000,-0.190694,0.059663,0.140512,0.002585,0.005518,-0.003733,0.003163,-0.000404
2.679500,-0.210830,0.048149,0.120425,0.002344,0.006138,-0.003796,0.002838,0.000893
2.680000,-0.214796,0.050300,0.130674,0.002123,0.005582,-0.003774,0.003163,-0.000080
2.680500,-0.200702,0.058560,0.117202,0.002300,0.005636,-0.003710,0.002838,0.000244
2.681000,-0.194771,0.071224,0.109346,0.001937,0.005795,-0.003930,0.003163,-0.003323
2.681500,-0.192660,0.053654,0.110004,0.002033,0.005458,-0.003769,0.002514,-0.000080
2.682000,-0.196828,0.053784,0.133113,0.002413,0.005917,-0.003931,0.002838,-0.002674
2.682500,-0.204812,0.053846,0.096298,0.002131,0.005913,-0.003938,0.003163,-0.002999
2.683000,-0.190709,0.059366,0.116183,0.001966,0.005334,-0.003908,0.002838,0.000244
2.683500,-0.210781,0.057194,0.103204,0.001682,0.005674,-0.003859,0.002514,-0.002674
2.684000,-0.194818,0.052380,0.125898,0.001933,0.005857,-0.003991,0.002190,0.000244
2.684500,-0.176734,0.065386,0.115691,0.002322,0.005993,-0.003950,0.003163,0.000893
2.685000,-0.188736,0.053694,0.136605,0.002410,0.005650,-0.003846,0.002514,-0.002350
2.685500,-0.196735,0.034793,0.106162,0.001839,0.005546,-0.003917,0.002838,-0.000729
2.686000,-0.208784,0.060908,0.123789,0.002175,0.005820,-0.003767,0.003163,-0.002999
2.686500,-0.202800,0.059673,0.136938,0.002308,0.005811,-0.003820,0.001866,-0.000729
2.687000,-0.188660,0.070028,0.140210,0.001889,0.005841,-0.003646,0.003163,0.001866
2.687500,-0.190743,0.068880,0.129745,0.002208,0.005603,-0.003872,0.002838,-0.004945
2.688000,-0.204695,0.047006,0.100748,0.002474,0.005690,-0.003687,0.003163,-0.001377
2.688500,-0.202701,0.057196,0.110186,0.001915,0.005432,-0.003772,0.003487,-0.002350
2.689000,-0.198683,0.069006,0.123846,0.002213,0.005427,-0.003708,0.002514,-0.002674
2.689500,-0.200726,0.060673,0.113204,0.001652,0.005863,-0.003768,0.003163,0.001217
2.690000,-0.182682,0.054679,0.109195,0.001845,0.005734,-0.003876,0.002838,-0.002999
2.690500,-0.190756,0.057383,0.092736,0.002378,0.005967,-0.003930,0.002514,-0.000729
2.691000,-0.196774,0.058468,0.096133,0.002244,0.005699,-0.003963,0.003163,-0.000080
2.691500,-0.196777,0.039402,0.122705,0.001725,0.005683,-0.003942,0.001541,-0.002674
2.692000,-0.218863,0.061999,0.113380,0.001807,0.005882,-0.003885,0.002514,-0.000080
2.692500,-0.212853,0.051595,0.106670,0.002125,0.006125,-0.003883,0.002190,-0.003323
2.693000,-0.170709,0.063989,0.135555,0.002032,0.005961,-0.003921,0.003163,-0.000404
2.693500,-0.192753,0.067849,0.130006,0.002439,0.005695,-0.003843,0.002838,-0.001053
2.694000,-0.212856,0.039743,0.133603,0.002113,0.005934,-0.003858,0.003163,-0.003647
2.694500,-0.196712,0.053787,0.123644,0.002320,0.005587,-0.003766,0.002838,0.001541
2.695000,-0.200625,0.072904,0.101136,0.002564,0.005738,-0.003536,0.002514,-0.001377
2.695500,-0.190644,0.078378,0.113521,0.002070,0.005711,-0.003674,0.003811,-0.002026
2.696000,-0.186656,0.061836,0.106326,0.001979,0.005642,-0.003791,0.001541,-0.000404
2.696500,-0.194779,0.059875,0.130321,0.002822,0.005953,-0.003814,0.002838,-0.003972
2.697000,-0.198773,0.055006,0.089545,0.002320,0.005656,-0.003965,0.004136,-0.002026
2.697500,-0.188684,0.060469,0.105984,0.001875,0.005159,-0.003937,0.002514,-0.002026
2.698000,-0.216715,0.065635,0.090591,0.001638,0.005926,-0.003633,0.002514,-0.002026
2.698500,-0.190750,0.052460,0.109302,0.001931,0.005945,-0.003905,0.002514,-0.001053
2.699000,-0.184667,0.077214,0.099621,0.002246,0.005732,-0.003812,0.002514,-0.003647
2.699500,-0.204787,0.053831,0.109986,0.002133,0.005857,-0.003853,0.002838,-0.001702
2.700000,-0.206798,0.040702,0.106278,0.001874,0.005436,-0.003975,0.002838,-0.001702
2.700500,-0.212781,0.058567,0.103624,0.002021,0.005764,-0.003800,0.002514,-0.002999
2.701000,-0.198740,0.055106,0.130534,0.002424,0.005982,-0.003706,0.002190,0.001866
2.701500,-0.180667,0.077065,0.109352,0.001963,0.005877,-0.003811,0.003163,-0.002674
2.702000,-0.188748,0.065481,0.136658,0.002613,0.005560,-0.003870,0.002838,-0.001053
2.702500,-0.210837,0.043419,0.127169,0.002554,0.005779,-0.003855,0.003163,-0.000729
2.703000,-0.210866,0.052603,0.116498,0.002222,0.005615,-0.003997,0.004136,-0.002999
2.703500,-0.196626,0.077287,0.107275,0.002254,0.005358,-0.003651,0.002838,-0.000729
2.704000,-0.200794,0.060562,0.139759,0.001700,0.005833,-0.003851,0.003163,-0.001377
2.704500,-0.186771,0.054632,0.115578,0.001985,0.005562,-0.004046,0.002190,-0.002999
2.705000,-0.192815,0.053797,0.109333,0.002454,0.005868,-0.004015,0.002514,-0.000404
2.705500,-0.190771,0.052420,0.115969,0.002165,0.005584,-0.003991,0.003163,-0.003647
2.706000,-0.190604,0.052309,0.106591,0.001742,0.005174,-0.003745,0.003487,-0.001053
2.706500,-0.210803,0.066762,0.103354,0.001922,0.005999,-0.003824,0.001866,-0.002026
2.707000,-0.194664,0.059765,0.079885,0.002064,0.005965,-0.003737,0.001866,-0.004296
2.707500,-0.184666,0.070180,0.096237,0.002209,0.005791,-0.003814,0.003163,-0.002026
2.708000,-0.202673,0.050390,0.124276,0.002260,0.005705,-0.003600,0.002838,-0.002350
2.708500,-0.200765,0.046593,0.119792,0.001859,0.005756,-0.003856,0.003163,-0.001702
2.709000,-0.226791,0.052823,0.100866,0.001764,0.005987,-0.003666,0.002514,-0.000729
2.709500,-0.214698,0.066972,0.124816,0.002168,0.005933,-0.003486,0.002838,-0.002999
2.710000,-0.190645,0.073745,0.110191,0.002047,0.005934,-0.003646,0.002838,-0.000080
2.710500,-0.188741,0.060693,0.122975,0.002397,0.005455,-0.003931,0.003163,-0.001702
2.711000,-0.198801,0.043320,0.130099,0.002454,0.005987,-0.003850,0.003163,-0.002350
2.711500,-0.200811,0.056137,0.096078,0.002187,0.005806,-0.003992,0.003811,-0.001053
2.712000,-0.196785,0.070036,0.122987,0.002307,0.005250,-0.003989,0.003163,-0.000080
2.712500,-0.202709,0.069000,0.089879,0.001834,0.005678,-0.003796,0.003163,-0.002026
2.713000,-0.180788,0.069865,0.101649,0.002013,0.005661,-0.004152,0.002190,-0.000404
2.713500,-0.186780,0.064333,0.102486,0.002459,0.005857,-0.004011,0.002838,-0.005593
2.714000,-0.190640,0.050223,0.093229,0.002106,0.005558,-0.003769,0.003163,-0.000729
2.714500,-0.194800,0.052302,0.098769,0.001739,0.005640,-0.004079,0.002514,-0.004296
2.715000,-0.214780,0.059778,0.110543,0.002030,0.005829,-0.003743,0.002514,-0.003323
2.715500,-0.208555,0.054198,0.081538,0.002094,0.005962,-0.003350,0.001866,0.000244
2.716000,-0.178570,0.066759,0.089913,0.002237,0.005950,-0.003644,0.003163,-0.004620
2.716500,-0.196621,0.056283,0.110830,0.002287,0.005724,-0.003569,0.002838,-0.001053
2.717000,-0.210740,0.038659,0.120775,0.002061,0.005896,-0.003663,0.003487,-0.001053
2.717500,-0.210827,0.059733,0.133809,0.002311,0.005747,-0.003824,0.003163,-0.000729
2.718000,-0.204704,0.070341,0.117405,0.002224,0.005737,-0.003652,0.002838,-0.000080
2.718500,-0.198658,0.066585,0.120430,0.001872,0.005570,-0.003654,0.003163,-0.002350
2.719000,-0.194846,0.059304,0.112037,0.001917,0.005497,-0.004161,0.002514,-0.000404
2.719500,-0.198757,0.055207,0.110281,0.002609,0.005982,-0.003791,0.003163,-0.001702
2.720000,-0.198809,0.050239,0.106183,0.002390,0.005546,-0.004022,0.003163,-0.003323
2.720500,-0.186718,0.061621,0.098896,0.001925,0.005175,-0.004049,0.002514,0.000568
2.721000,-0.200822,0.058287,0.099081,0.001868,0.005671,-0.004051,0.002514,-0.003647
2.721500,-0.192768,0.051304,0.105954,0.002065,0.005763,-0.003963,0.002190,-0.003323
2.722000,-0.182701,0.066750,0.096140,0.002565,0.005777,-0.003897,0.002838,-0.000404
2.722500,-0.182675,0.050228,0.102892,0.002338,0.005758,-0.003847,0.003163,-0.003647
2.723000,-0.204753,0.039466,0.119896,0.001729,0.005452,-0.003862,0.002838,-0.001377
2.723500,-0.222795,0.059886,0.110906,0.001942,0.006041,-0.003660,0.002190,-0.001053
2.724000,-0.208780,0.068004,0.134038,0.002169,0.006064,-0.003678,0.001866,-0.001377
2.724500,-0.186598,0.069006,0.106853,0.002019,0.005803,-0.003619,0.004136,-0.001377
2.725000,-0.198739,0.069073,0.130432,0.002495,0.005479,-0.003790,0.002838,-0.003972
2.725500,-0.212794,0.049298,0.120696,0.002304,0.005901,-0.003743,0.003811,-0.001377
2.726000,-0.214820,0.054975,0.110165,0.002049,0.005583,-0.003887,0.003811,-0.001702
2.726500,-0.202779,0.076018,0.123412,0.002249,0.005448,-0.003876,0.002838,-0.003647
2.727000,-0.202783,0.064182,0.129932,0.001907,0.005676,-0.003851,0.003163,0.000244
2.727500,-0.200850,0.055990,0.105784,0.002045,0.005725,-0.004078,0.002190,-0.002674
2.728000,-0.192774,0.053854,0.113084,0.002597,0.005728,-0.003931,0.003163,-0.001702
2.728500,-0.186791,0.043094,0.112361,0.002208,0.005951,-0.004017,0.003487,-0.000080
2.729000,-0.196761,0.046350,0.105748,0.001663,0.005296,-0.004029,0.002838,-0.003323
2.729500,-0.208811,0.056019,0.113135,0.001864,0.005661,-0.003913,0.002190,0.000244
2.730000,-0.200786,0.058461,0.113125,0.002109,0.005860,-0.003878,0.002190,-0.001053
2.730500,-0.180704,0.062992,0.109154,0.002076,0.005882,-0.003898,0.001866,-0.002026
2.731000,-0.194653,0.043172,0.120410,0.002123,0.005554,-0.003686,0.002514,-0.000729
2.731500,-0.208795,0.032534,0.123357,0.001836,0.005670,-0.003863,0.002514,-0.002674
2.732000,-0.208785,0.058322,0.133546,0.001786,0.005659,-0.003799,0.002190,0.000893
2.732500,-0.200641,0.063336,0.110888,0.002232,0.005745,-0.003568,0.002514,-0.001702
2.733000,-0.192641,0.070121,0.110102,0.001793,0.005867,-0.003649,0.002838,-0.003647
2.733500,-0.192675,0.058473,0.130482,0.002391,0.005533,-0.003707,0.002514,0.000893
2.734000,-0.204789,0.044469,0.113452,0.002366,0.005637,-0.003884,0.002514,-0.002999
2.734500,-0.212860,0.049081,0.123332,0.002019,0.005850,-0.003913,0.003811,-0.002674
2.735000,-0.194703,0.052316,0.116405,0.002024,0.005028,-0.003913,0.002514,0.001541
2.735500,-0.200711,0.058282,0.106465,0.001637,0.005644,-0.003799,0.002514,-0.003972
2.736000,-0.198784,0.045383,0.095814,0.001800,0.005721,-0.003998,0.001866,-0.001377
2.736500,-0.182712,0.052522,0.112763,0.002351,0.005757,-0.003901,0.002190,-0.003647
2.737000,-0.190771,0.050098,0.126149,0.002155,0.005749,-0.003933,0.002190,-0.003323
2.737500,-0.198784,0.035859,0.105779,0.001703,0.005477,-0.004031,0.001866,-0.000080
2.738000,-0.210796,0.047890,0.113379,0.001730,0.006008,-0.003802,0.001541,-0.002674
2.738500,-0.202767,0.052565,0.116644,0.001986,0.005819,-0.003825,0.001866,-0.002674
2.739000,-0.178720,0.066482,0.122484,0.002095,0.005978,-0.003895,0.002838,-0.001377
2.739500,-0.194675,0.059728,0.130672,0.002400,0.005709,-0.003650,0.002514,-0.002350
2.740000,-0.214810,0.045657,0.134027,0.002100,0.005860,-0.003745,0.002838,0.002514
2.740500,-0.214876,0.054891,0.143577,0.002006,0.005774,-0.003884,0.003163,-0.002350
2.741000,-0.202779,0.064324,0.126848,0.002283,0.005562,-0.003850,0.002514,0.000244
2.741500,-0.194635,0.069017,0.110349,0.001930,0.005794,-0.003622,0.003163,-0.000729
2.742000,-0.190682,0.054781,0.123287,0.002086,0.005472,-0.003795,0.001866,-0.002350
2.742500,-0.206772,0.045926,0.090360,0.002655,0.005867,-0.003826,0.003487,0.000893
2.743000,-0.206732,0.038456,0.106841,0.002005,0.005352,-0.003835,0.003487,-0.004296
2.743500,-0.194697,0.054729,0.102937,0.001896,0.005333,-0.003884,0.002190,-0.002350
2.744000,-0.214910,0.059395,0.136252,0.001604,0.005806,-0.003997,0.002190,0.000244
2.744500,-0.192792,0.051128,0.108916,0.001828,0.005628,-0.004050,0.002190,-0.002999
2.745000,-0.178664,0.064301,0.102786,0.002363,0.005812,-0.003841,0.001866,0.001866
2.745500,-0.196772,0.042028,0.113059,0.002255,0.005759,-0.003910,0.002514,0.000568
2.746000,-0.198816,0.026336,0.125697,0.001561,0.005481,-0.004061,0.003163,-0.002674
2.746500,-0.208810,0.048930,0.140170,0.001831,0.005717,-0.003829,0.002514,-0.002026
2.747000,-0.198699,0.059724,0.130657,0.002261,0.005816,-0.003651,0.001866,-0.001702
2.747500,-0.184578,0.063084,0.113545,0.001848,0.005933,-0.003563,0.003487,-0.001702
2.748000,-0.180592,0.051248,0.150538,0.002304,0.005383,-0.003621,0.003163,0.001217
2.748500,-0.220820,0.039979,0.127727,0.002261,0.006006,-0.003691,0.002514,-0.002350
2.749000,-0.206787,0.050218,0.120108,0.002069,0.005621,-0.003857,0.003487,0.002514
2.749500,-0.196668,0.065506,0.117112,0.002240,0.005445,-0.003709,0.002838,-0.004620
2.750000,-0.202695,0.073654,0.116969,0.001676,0.005896,-0.003652,0.003163,-0.003323
2.750500,-0.188677,0.053673,0.089390,0.001934,0.005769,-0.003851,0.003163,0.002190
2.751000,-0.194744,0.050345,0.113337,0.002487,0.005742,-0.003849,0.003163,-0.004296
2.751500,-0.206725,0.043332,0.090174,0.002031,0.005792,-0.003775,0.003811,-0.001377
2.752000,-0.194768,0.040426,0.129230,0.001588,0.005479,-0.003971,0.003163,-0.001377
2.752500,-0.212812,0.053582,0.123278,0.001573,0.005687,-0.003860,0.002838,-0.001702
2.753000,-0.186734,0.052496,0.126229,0.002027,0.006140,-0.003816,0.001217,0.001541
2.753500,-0.176772,0.060539,0.132159,0.002156,0.005968,-0.004007,0.002514,-0.002350
2.754000,-0.186610,0.052680,0.113788,0.002451,0.005612,-0.003651,0.003811,-0.002026
2.754500,-0.206854,0.038418,0.143313,0.002057,0.005818,-0.003913,0.003487,0.000568
2.755000,-0.220860,0.049233,0.123909,0.002166,0.005811,-0.003831,0.001866,-0.001377
2.755500,-0.190593,0.059773,0.114120,0.002397,0.005632,-0.003566,0.003163,0.000893
2.756000,-0.190650,0.073721,0.113503,0.002000,0.005962,-0.003645,0.003163,-0.000729
2.756500,-0.190700,0.068921,0.130072,0.002256,0.005519,-0.003789,0.003487,-0.000080
2.757000,-0.204733,0.051677,0.114038,0.002501,0.005797,-0.003711,0.003811,-0.002674
2.757500,-0.200742,0.053814,0.096522,0.002129,0.005724,-0.003854,0.003487,-0.003323
2.758000,-0.188657,0.072419,0.109872,0.002129,0.005426,-0.003790,0.002514,0.000244
2.758500,-0.212685,0.063347,0.090687,0.001719,0.006069,-0.003574,0.001866,-0.002999
2.759000,-0.192708,0.039560,0.106279,0.001958,0.005686,-0.003856,0.001866,-0.002350
2.759500,-0.186645,0.064246,0.099696,0.001991,0.005751,-0.003762,0.002514,0.000893
2.760000,-0.196708,0.044432,0.096539,0.002079,0.005871,-0.003798,0.000893,-0.000729
2.760500,-0.202694,0.043052,0.103298,0.001652,0.005551,-0.003777,0.002514,0.000893
2.761000,-0.218729,0.057519,0.100931,0.001880,0.005937,-0.003605,0.001866,0.000244
2.761500,-0.208787,0.049151,0.130479,0.002068,0.005963,-0.003742,0.002838,-0.001702
2.762000,-0.170549,0.061790,0.146881,0.002028,0.005959,-0.003528,0.001866,0.000568
2.762500,-0.190733,0.064363,0.143651,0.002517,0.005793,-0.003757,0.003487,-0.003972
2.763000,-0.214860,0.017378,0.147088,0.001999,0.005900,-0.003837,0.002514,-0.000080
2.763500,-0.210871,0.052545,0.146865,0.002180,0.005695,-0.003910,0.003163,0.001541
2.764000,-0.198793,0.071479,0.150495,0.002512,0.005973,-0.003756,0.004136,-0.004296
2.764500,-0.196696,0.060707,0.103119,0.001743,0.005840,-0.003767,0.003811,0.003163
2.765000,-0.186781,0.057019,0.129156,0.002141,0.005586,-0.004015,0.003163,-0.001377
2.765500,-0.192767,0.060867,0.130001,0.002497,0.005862,-0.003843,0.002838,-0.002026
2.766000,-0.206884,0.047742,0.129506,0.002054,0.005623,-0.004053,0.004136,0.003811
2.766500,-0.192747,0.060453,0.129444,0.001833,0.005373,-0.003936,0.003163,-0.001702
2.767000,-0.204767,0.060595,0.113009,0.001558,0.005722,-0.003855,0.003487,-0.000080
2.767500,-0.186691,0.047752,0.095917,0.001903,0.005815,-0.003879,0.002514,-0.000729
2.768000,-0.188609,0.063201,0.096803,0.002082,0.005817,-0.003650,0.003811,-0.001053
2.768500,-0.202728,0.048107,0.117293,0.002434,0.005816,-0.003712,0.002838,-0.001377
2.769000,-0.206725,0.028984,0.113460,0.001675,0.005579,-0.003782,0.003163,-0.002999
2.769500,-0.214736,0.054973,0.127553,0.001820,0.005721,-0.003633,0.003163,-0.000404
2.770000,-0.210687,0.050504,0.117852,0.002078,0.006029,-0.003518,0.003487,-0.001377
2.770500,-0.182716,0.068736,0.149608,0.001879,0.005972,-0.003783,0.003487,-0.001377
2.771000,-0.184582,0.056055,0.117041,0.002279,0.005380,-0.003652,0.003811,0.002514
2.771500,-0.210774,0.033976,0.130795,0.002271,0.005813,-0.003719,0.003163,-0.002999
2.772000,-0.202816,0.050279,0.116498,0.002301,0.005734,-0.003937,0.004136,-0.002350
2.772500,-0.188693,0.062923,0.143422,0.002271,0.005205,-0.003819,0.003487,0.001217
2.773000,-0.190726,0.054683,0.119426,0.001803,0.005696,-0.003879,0.003163,-0.001702
2.773500,-0.178627,0.050032,0.082388,0.002095,0.005326,-0.003936,0.003163,0.001866
2.774000,-0.196766,0.058695,0.096549,0.002577,0.005943,-0.003874,0.002838,-0.000404
2.774500,-0.190749,0.047867,0.095966,0.002233,0.005752,-0.003963,0.002838,-0.001377
2.775000,-0.194670,0.050098,0.082816,0.001776,0.005503,-0.003857,0.002190,-0.000729
2.775500,-0.214748,0.066709,0.117286,0.001692,0.005884,-0.003658,0.001866,-0.002026
2.776000,-0.212719,0.056455,0.084002,0.002151,0.006013,-0.003659,0.001541,0.002190
2.776500,-0.186594,0.057351,0.110400,0.002194,0.005833,-0.003593,0.001866,0.000244
2.777000,-0.204640,0.061124,0.111278,0.002412,0.005766,-0.003513,0.002190,-0.002350
2.777500,-0.216695,0.035152,0.104325,0.001809,0.005798,-0.003585,0.002514,0.002838
2.778000,-0.210737,0.057281,0.130756,0.001970,0.005558,-0.003688,0.002190,-0.000729
2.778500,-0.204690,0.068114,0.114284,0.002354,0.005875,-0.003594,0.002838,-0.000404
2.779000,-0.198661,0.059555,0.110207,0.001693,0.005824,-0.003656,0.003487,0.000893
2.779500,-0.194689,0.054979,0.099989,0.002228,0.005633,-0.003795,0.003163,-0.002350
2.780000,-0.208810,0.046839,0.123694,0.002382,0.005658,-0.003856,0.003163,0.000244
2.780500,-0.204887,0.049083,0.105933,0.002199,0.005914,-0.004078,0.003487,-0.000729
2.781000,-0.186731,0.068740,0.122675,0.002108,0.005361,-0.003958,0.003487,-0.001053
2.781500,-0.212842,0.056058,0.106341,0.001678,0.005962,-0.003913,0.002514,0.000893
2.782000,-0.186764,0.047651,0.098730,0.001900,0.005760,-0.004048,0.002514,-0.001377
2.782500,-0.178729,0.061802,0.105597,0.002394,0.005510,-0.004040,0.002514,0.000893
2.783000,-0.196718,0.046706,0.092983,0.001996,0.005761,-0.003855,0.003163,0.000893
2.783500,-0.200831,0.037004,0.115683,0.001617,0.005653,-0.004058,0.003163,-0.000729
2.784000,-0.220875,0.063194,0.133770,0.001911,0.005890,-0.003827,0.002514,0.002838
2.784500,-0.214817,0.048066,0.110340,0.002062,0.005999,-0.003801,0.002190,0.000568
2.785000,-0.182649,0.061830,0.123090,0.001887,0.006004,-0.003702,0.003163,-0.001053
2.785500,-0.200775,0.065566,0.140474,0.002480,0.005657,-0.003790,0.002514,0.002514
2.786000,-0.216823,0.034927,0.130374,0.001854,0.005603,-0.003837,0.003163,-0.001377
2.786500,-0.214839,0.050236,0.133711,0.002074,0.005611,-0.003859,0.004460,0.002190
2.787000,-0.200722,0.067899,0.123825,0.002395,0.005437,-0.003764,0.003163,0.000244
2.787500,-0.198707,0.064225,0.113328,0.001857,0.005682,-0.003767,0.003163,-0.000404
2.788000,-0.192790,0.053518,0.122597,0.002077,0.005485,-0.004020,0.002838,0.001541
2.788500,-0.200839,0.049095,0.116271,0.002340,0.005806,-0.003992,0.002838,-0.001702
2.789000,-0.198825,0.040726,0.085515,0.002054,0.005556,-0.004140,0.002838,0.000893
2.789500,-0.190801,0.054458,0.118681,0.001750,0.005284,-0.004135,0.002190,0.000244
2.790000,-0.206831,0.054775,0.116213,0.001809,0.005678,-0.003969,0.002514,-0.002350
2.790500,-0.184817,0.046548,0.108625,0.002129,0.005995,-0.004100,0.002838,0.003163
2.791000,-0.182668,0.066625,0.102863,0.002190,0.005836,-0.003814,0.002838,-0.000080
2.791500,-0.176707,0.051238,0.122584,0.002435,0.005556,-0.003957,0.003163,-0.001377
2.792000,-0.204845,0.034799,0.126181,0.001892,0.005673,-0.004001,0.003487,0.003163
2.792500,-0.216795,0.049250,0.110567,0.002023,0.005928,-0.003746,0.002838,0.000568
2.793000,-0.208750,0.065686,0.117362,0.002294,0.005761,-0.003710,0.002190,0.003163
2.793500,-0.188532,0.063096,0.107217,0.001756,0.005736,-0.003483,0.002838,0.002514
2.794000,-0.192638,0.065541,0.107028,0.002331,0.005422,-0.003708,0.001866,0.000244
2.794500,-0.214721,0.048175,0.107732,0.002252,0.005721,-0.003634,0.003487,0.002514
2.795000,-0.208744,0.039691,0.093389,0.002011,0.005419,-0.003864,0.002190,-0.001377
2.795500,-0.194635,0.059578,0.103580,0.002158,0.005245,-0.003741,0.003811,0.001541
2.796000,-0.206731,0.059399,0.126824,0.001508,0.005595,-0.003745,0.002838,0.000568
2.796500,-0.192671,0.049006,0.086243,0.001911,0.005684,-0.003827,0.001866,-0.001053
2.797000,-0.194761,0.059797,0.103192,0.002628,0.005737,-0.003903,0.001541,0.002514
2.797500,-0.198806,0.047839,0.116245,0.002192,0.005714,-0.003966,0.002838,0.000244
2.798000,-0.194776,0.042791,0.102153,0.001735,0.005175,-0.004114,0.001866,0.001541
2.798500,-0.220898,0.053820,0.109915,0.001858,0.005952,-0.003944,0.002514,0.003163
2.799000,-0.196823,0.051396,0.119484,0.002211,0.005976,-0.003961,0.002514,0.000568
2.799500,-0.178522,0.064345,0.086703,0.002083,0.005760,-0.003591,0.002838,0.001866
2.800000,-0.194666,0.055025,0.110372,0.002325,0.005631,-0.003710,0.003163,0.000244
2.800500,-0.214834,0.038526,0.099822,0.001820,0.005842,-0.003920,0.004136,0.000244
2.801000,-0.212727,0.046772,0.117412,0.001961,0.005547,-0.003693,0.003163,0.002190
2.801500,-0.202754,0.071634,0.134193,0.002608,0.005941,-0.003674,0.002838,-0.000080
2.802000,-0.188689,0.077013,0.133161,0.001782,0.005867,-0.003729,0.002838,0.002190
2.802500,-0.180620,0.065267,0.112972,0.002041,0.005412,-0.003789,0.002514,0.001866
2.803000,-0.208777,0.051420,0.116868,0.001936,0.005771,-0.003800,0.002838,-0.001377
2.803500,-0.204720,0.051429,0.100143,0.002025,0.005528,-0.003802,0.004136,0.004136
2.804000,-0.200751,0.067710,0.106410,0.002107,0.005222,-0.003938,0.002514,0.000568
2.804500,-0.204744,0.058309,0.113244,0.001641,0.005722,-0.003799,0.002838,0.001866
2.805000,-0.194829,0.047660,0.119017,0.001906,0.005805,-0.004049,0.002514,0.002190
2.805500,-0.186757,0.057223,0.116042,0.002284,0.005888,-0.003929,0.002190,-0.000404
2.806000,-0.194746,0.050148,0.102821,0.002107,0.005581,-0.003938,0.002838,0.002514
2.806500,-0.196772,0.039324,0.122587,0.001536,0.005685,-0.003943,0.002838,0.001541
2.807000,-0.214852,0.047825,0.106387,0.001822,0.005645,-0.003974,0.002514,0.001217
2.807500,-0.202818,0.055040,0.116549,0.002234,0.006064,-0.003877,0.001866,0.003163
2.808000,-0.180667,0.069902,0.119313,0.001785,0.005798,-0.003814,0.003163,-0.000729
2.808500,-0.192637,0.065681,0.114010,0.002476,0.005723,-0.003620,0.003163,0.002838
2.809000,-0.212842,0.032720,0.123534,0.002075,0.005938,-0.003861,0.003163,0.001866
2.809500,-0.204749,0.060815,0.127102,0.002173,0.005576,-0.003768,0.003487,0.000568
2.810000,-0.194715,0.078331,0.136963,0.002261,0.005510,-0.003759,0.002514,0.003163
2.810500,-0.200653,0.072440,0.117105,0.001716,0.005636,-0.003625,0.003487,-0.000729
2.811000,-0.190696,0.066494,0.106267,0.002144,0.005247,-0.003906,0.001866,0.001866
2.811500,-0.192772,0.060855,0.109622,0.002445,0.005782,-0.003930,0.002514,0.002514
2.812000,-0.204818,0.058645,0.086291,0.002342,0.005910,-0.003964,0.003811,-0.000729
2.812500,-0.194744,0.045145,0.109101,0.001609,0.005313,-0.004000,0.003163,0.002514
2.813000,-0.210803,0.059459,0.106333,0.001600,0.005619,-0.003915,0.002190,0.000893
2.813500,-0.192709,0.053633,0.106261,0.001938,0.005680,-0.003852,0.002190,0.002190
2.814000,-0.180639,0.060768,0.106352,0.002207,0.005853,-0.003758,0.003163,0.002838
2.814500,-0.194690,0.052678,0.106806,0.002218,0.005854,-0.003737,0.003163,0.001541
2.815000,-0.202736,0.031294,0.109772,0.001638,0.005694,-0.003835,0.002514,0.001866
2.815500,-0.212812,0.051457,0.133857,0.002128,0.005681,-0.003800,0.002514,0.001541
