"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
0.140500,-0.248552,0.040827,-1.112689,-0.006101,0.012780,0.002997,0.003487,-0.002999
0.141000,-0.260647,0.048087,-1.098836,-0.005773,0.012952,0.003000,0.003163,-0.002350
0.141500,-0.250330,0.053902,-1.107579,-0.005932,0.012230,0.003446,0.002838,-0.000080
0.142000,-0.246427,0.063213,-1.122051,-0.006124,0.012676,0.003228,0.002514,-0.003323
0.142500,-0.232385,0.026479,-1.126338,-0.006468,0.012423,0.003077,0.002838,-0.001377
0.143000,-0.244350,0.080704,-1.108321,-0.006405,0.012604,0.003401,0.003487,-0.002026
0.143500,-0.260481,0.064646,-1.097661,-0.005822,0.012861,0.003369,0.002190,-0.003323
0.144000,-0.264530,0.050117,-1.105381,-0.006794,0.012763,0.003188,0.002190,-0.000080
0.144500,-0.254408,0.058390,-1.118404,-0.006334,0.012174,0.003246,0.001866,-0.003323
0.145000,-0.274440,0.046964,-1.137682,-0.006338,0.012377,0.003349,0.003163,-0.000080
0.145500,-0.278498,0.040051,-1.103787,-0.006131,0.012757,0.003436,0.002838,-0.001377
0.146000,-0.248440,0.047957,-1.071161,-0.005819,0.012521,0.003338,0.002514,-0.003647
0.146500,-0.228546,0.064135,-1.086589,-0.005985,0.013039,0.002960,0.002514,-0.000080
0.147000,-0.240570,0.052285,-1.093191,-0.006233,0.012564,0.002890,0.003163,-0.002026
0.147500,-0.238510,0.069838,-1.055754,-0.006414,0.012764,0.003151,0.003811,-0.001702
0.148000,-0.266582,0.063438,-1.101507,-0.006016,0.013119,0.003227,0.002190,0.000893
0.148500,-0.252558,0.052393,-1.092523,-0.006459,0.012717,0.003054,0.002838,-0.002999
0.149000,-0.242557,0.062850,-1.076060,-0.006173,0.012459,0.002977,0.002838,-0.000080
0.149500,-0.250515,0.060917,-1.088413,-0.005848,0.012805,0.003202,0.003811,-0.001702
0.150000,-0.248495,0.031399,-1.071739,-0.006096,0.012697,0.003221,0.003163,-0.001377
0.150500,-0.244455,0.052621,-1.102019,-0.006084,0.012833,0.003228,0.003163,-0.001053
0.151000,-0.230506,0.063019,-1.106505,-0.005992,0.012887,0.002984,0.002838,-0.003647
0.151500,-0.232385,0.057087,-1.095619,-0.006113,0.012404,0.003202,0.002514,0.000568
0.152000,-0.232333,0.064227,-1.084992,-0.006025,0.012481,0.003374,0.003163,-0.001377
0.152500,-0.242399,0.051440,-1.101813,-0.006230,0.012906,0.003341,0.002514,-0.003972
0.153000,-0.244477,0.052036,-1.079440,-0.007120,0.012622,0.003137,0.002514,-0.000729
0.153500,-0.256564,0.052322,-1.075504,-0.006362,0.012297,0.003051,0.002514,-0.004296
0.154000,-0.248407,0.055001,-1.091303,-0.005926,0.012438,0.003338,0.003163,-0.001377
0.154500,-0.252486,0.031124,-1.065226,-0.006660,0.012450,0.003215,0.002838,-0.001702
0.155000,-0.230407,0.046716,-1.102337,-0.005886,0.012836,0.003204,0.003163,-0.003323
0.155500,-0.250422,0.058702,-1.114792,-0.005908,0.012836,0.003340,0.002514,-0.001377
0.156000,-0.242474,0.053784,-1.081838,-0.005795,0.012651,0.003202,0.002514,-0.003323
0.156500,-0.242422,0.058544,-1.098465,-0.006145,0.013095,0.003345,0.003163,-0.001053
0.157000,-0.252451,0.045730,-1.115036,-0.006163,0.013021,0.003308,0.002190,0.000568
0.157500,-0.254441,0.058458,-1.118544,-0.006380,0.012589,0.003250,0.003163,-0.004620
0.158000,-0.242498,0.077333,-1.102203,-0.005814,0.012892,0.003154,0.003163,-0.000404
0.158500,-0.256579,0.045452,-1.058377,-0.006065,0.012598,0.003138,0.002838,-0.004296
0.159000,-0.246507,0.020639,-1.065432,-0.006295,0.012499,0.003132,0.003163,-0.002350
0.159500,-0.232405,0.045544,-1.092049,-0.005796,0.012681,0.003231,0.003163,-0.001053
0.160000,-0.254583,0.044589,-1.071541,-0.005600,0.012969,0.003172,0.002838,-0.003972
0.160500,-0.244533,0.061936,-1.065288,-0.005937,0.012880,0.003178,0.002190,0.000893
0.161000,-0.234359,0.065417,-1.098658,-0.006254,0.012799,0.003347,0.002514,-0.001702
0.161500,-0.244507,0.054782,-1.089022,-0.006120,0.012529,0.003086,0.001217,-0.002026
0.162000,-0.254450,0.065545,-1.101611,-0.006385,0.012888,0.003340,0.002190,0.000244
0.162500,-0.240317,0.057215,-1.091348,-0.006246,0.012477,0.003452,0.001866,-0.004296
0.163000,-0.278540,0.037379,-1.087629,-0.006568,0.012568,0.003320,0.001866,0.000244
0.163500,-0.242407,0.043999,-1.078754,-0.006645,0.012360,0.003249,0.002190,-0.000404
0.164000,-0.252521,0.029302,-1.122183,-0.005924,0.012889,0.003106,0.002190,-0.004296
0.164500,-0.256428,0.050502,-1.080636,-0.005755,0.012648,0.003450,0.002190,-0.001053
0.165000,-0.244363,0.054972,-1.081075,-0.005926,0.012414,0.003424,0.001866,-0.003647
0.165500,-0.238491,0.072458,-1.075507,-0.005979,0.012843,0.003182,0.002190,-0.000729
0.166000,-0.242586,0.051202,-1.103301,-0.006378,0.012992,0.002919,0.002190,0.001866
0.166500,-0.246509,0.053506,-1.065476,-0.006497,0.012818,0.003199,0.001541,-0.003323
0.167000,-0.248596,0.052480,-1.048597,-0.005750,0.012546,0.003061,0.002514,0.000244
0.167500,-0.246582,0.053344,-1.069474,-0.006409,0.012377,0.002943,0.002190,-0.003323
0.168000,-0.242671,0.041428,-1.056868,-0.006381,0.012304,0.002717,0.002190,-0.003323
0.168500,-0.256602,0.045338,-1.092620,-0.006402,0.012577,0.002966,0.004136,-0.003323
0.169000,-0.262593,0.042051,-1.068182,-0.005940,0.012550,0.003135,0.003811,-0.001702
0.169500,-0.238333,0.056101,-1.067663,-0.005920,0.012488,0.003484,0.001866,0.000893
0.170000,-0.228408,0.052489,-1.082238,-0.005948,0.012821,0.003235,0.002838,-0.003647
0.170500,-0.244553,0.050140,-1.085833,-0.006004,0.012722,0.003031,0.002514,-0.002026
0.171000,-0.244510,0.059385,-1.065476,-0.006233,0.012554,0.003145,0.003163,0.000568
0.171500,-0.252420,0.071406,-1.070969,-0.006162,0.012703,0.003456,0.002514,-0.002674
0.172000,-0.268606,0.057203,-1.071683,-0.006562,0.012889,0.003193,0.002514,-0.001377
0.172500,-0.270581,0.070201,-1.084728,-0.006074,0.012201,0.003136,0.002514,-0.003972
0.173000,-0.266655,0.032476,-1.075556,-0.006508,0.012778,0.003017,0.003487,-0.002999
0.173500,-0.284663,0.017824,-1.073927,-0.005913,0.013210,0.003294,0.001866,-0.001702
0.174000,-0.232339,0.045031,-1.055191,-0.006500,0.011995,0.003308,0.002838,-0.001702
0.174500,-0.260562,0.064795,-1.080902,-0.005303,0.012992,0.003290,0.002514,0.000568
0.175000,-0.248511,0.045383,-1.075359,-0.006166,0.012499,0.003139,0.002838,-0.000729
0.175500,-0.252437,0.080784,-1.088070,-0.006351,0.012896,0.003402,0.003811,-0.002674
0.176000,-0.264453,0.060092,-1.100517,-0.005749,0.012940,0.003479,0.002190,0.001217
0.176500,-0.268550,0.062061,-1.094783,-0.006351,0.012776,0.003249,0.002190,-0.005917
0.177000,-0.244485,0.059292,-1.095977,-0.006475,0.012310,0.003055,0.002514,-0.000404
0.177500,-0.256487,0.045402,-1.071441,-0.006161,0.012158,0.003218,0.002838,0.000244
0.178000,-0.272686,0.040680,-1.048381,-0.006458,0.012695,0.003075,0.002838,-0.003972
0.178500,-0.244378,0.057335,-1.064185,-0.005817,0.012466,0.003455,0.002514,-0.001053
0.179000,-0.256526,0.071477,-1.071298,-0.005927,0.012807,0.003288,0.001866,-0.003972
0.179500,-0.244402,0.071220,-1.081567,-0.006078,0.012161,0.003285,0.002514,-0.003323
0.180000,-0.252511,0.073582,-1.044648,-0.006197,0.012674,0.003317,0.002190,-0.002999
0.180500,-0.274525,0.070608,-1.083693,-0.005968,0.013049,0.003479,0.002514,-0.002674
0.181000,-0.278571,0.058330,-1.050761,-0.006595,0.012364,0.003327,0.003163,0.000244
0.181500,-0.254448,0.055983,-1.067870,-0.006152,0.012169,0.003306,0.003811,-0.004620
0.182000,-0.278573,0.051453,-1.053858,-0.006209,0.012336,0.003326,0.003811,-0.003972
0.182500,-0.280569,0.043180,-1.060700,-0.006580,0.012548,0.003351,0.003811,0.000893
0.183000,-0.272535,0.059758,-1.063930,-0.006167,0.012629,0.003389,0.003487,-0.002999
0.183500,-0.262561,0.065669,-1.081363,-0.006003,0.012928,0.003256,0.003487,-0.000729
0.184000,-0.248469,0.080609,-1.044517,-0.005974,0.012314,0.003319,0.002838,0.000568
0.184500,-0.256515,0.074005,-1.067581,-0.005770,0.013162,0.003405,0.003163,-0.001702
0.185000,-0.270556,0.051491,-1.054027,-0.006071,0.012537,0.003332,0.002514,-0.001053
0.185500,-0.286618,0.067924,-1.070704,-0.006356,0.012405,0.003271,0.002514,-0.003647
0.186000,-0.262590,0.084197,-1.051304,-0.005859,0.012172,0.003146,0.003163,0.000244
0.186500,-0.280615,0.066768,-1.040327,-0.005938,0.012282,0.003304,0.003163,-0.002026
0.187000,-0.284689,0.054807,-1.044436,-0.006518,0.012455,0.003157,0.003163,-0.004620
0.187500,-0.276588,0.062118,-1.074179,-0.006016,0.012402,0.003246,0.000893,0.000244
0.188000,-0.282682,0.077560,-1.030104,-0.005549,0.012698,0.003313,0.002514,-0.002350
0.188500,-0.276496,0.081054,-1.069967,-0.005819,0.012336,0.003477,0.001541,-0.002026
0.189000,-0.270423,0.084328,-1.063443,-0.006320,0.012277,0.003562,0.003163,0.001866
0.189500,-0.282659,0.072727,-1.053953,-0.005954,0.012596,0.003251,0.001541,-0.003323
0.190000,-0.302596,0.096217,-1.086716,-0.006670,0.012434,0.003440,0.002190,-0.001053
0.190500,-0.278350,0.098570,-1.069145,-0.006099,0.011845,0.003729,0.002514,-0.002350
0.191000,-0.294602,0.075126,-1.036143,-0.006212,0.012553,0.003527,0.002190,-0.002026
0.191500,-0.284529,0.054800,-1.029945,-0.006653,0.012150,0.003491,0.002514,-0.002026
0.192000,-0.290656,0.068196,-1.077092,-0.005930,0.012617,0.003274,0.003163,-0.003323
0.192500,-0.290674,0.087110,-1.059996,-0.005592,0.012742,0.003339,0.002190,-0.001053
0.193000,-0.284500,0.083179,-1.029358,-0.006174,0.012050,0.003586,0.002838,-0.001053
0.193500,-0.270489,0.098604,-1.083897,-0.006200,0.012851,0.003486,0.003163,-0.002999
0.194000,-0.274628,0.077268,-1.054340,-0.006123,0.012550,0.003225,0.003163,0.001217
0.194500,-0.294662,0.091423,-1.033308,-0.006316,0.012493,0.003391,0.004136,-0.002026
0.195000,-0.282599,0.089179,-1.033225,-0.005956,0.012587,0.003453,0.002514,-0.001377
0.195500,-0.296638,0.076202,-1.043210,-0.006349,0.012429,0.003412,0.003487,-0.001377
0.196000,-0.284477,0.073724,-1.080229,-0.006608,0.012063,0.003465,0.003487,-0.002674
0.196500,-0.296654,0.088273,-1.090166,-0.005823,0.012533,0.003305,0.003487,-0.002674
0.197000,-0.290586,0.080143,-1.066150,-0.005627,0.012690,0.003505,0.003811,-0.004945
0.197500,-0.280403,0.085792,-1.042083,-0.005878,0.012244,0.003787,0.001866,-0.001702
0.198000,-0.252346,0.104392,-1.080468,-0.006035,0.012605,0.003605,0.003163,0.000893
0.198500,-0.278510,0.075041,-1.066841,-0.006132,0.012298,0.003445,0.002838,-0.001377
0.199000,-0.280534,0.101938,-1.080656,-0.006509,0.012442,0.003394,0.003811,0.000568
0.199500,-0.296485,0.090659,-1.051827,-0.005847,0.012334,0.003755,0.003811,-0.002674
0.200000,-0.320711,0.078823,-1.042263,-0.006322,0.012564,0.003519,0.003811,-0.002999
0.200500,-0.292527,0.083036,-1.070117,-0.006650,0.011774,0.003407,0.003487,0.000244
0.201000,-0.314766,0.077502,-1.066732,-0.006246,0.012257,0.003208,0.004136,-0.004296
0.201500,-0.306609,0.077781,-1.038566,-0.005815,0.012506,0.003638,0.004136,-0.000404
0.202000,-0.292591,0.083443,-1.052924,-0.006031,0.012565,0.003503,0.003487,-0.001702
0.202500,-0.284651,0.080860,-1.050614,-0.006285,0.012717,0.003308,0.003163,-0.002350
0.203000,-0.284505,0.080856,-1.063248,-0.006239,0.012027,0.003470,0.003163,0.000568
0.203500,-0.284566,0.106564,-1.043492,-0.006477,0.012349,0.003452,0.003163,-0.005593
0.204000,-0.306653,0.089333,-1.039135,-0.006132,0.012505,0.003527,0.003487,-0.002026
0.204500,-0.302646,0.084475,-1.053035,-0.006211,0.012128,0.003382,0.003163,-0.002350
0.205000,-0.292590,0.092642,-1.070125,-0.006223,0.012097,0.003359,0.002514,-0.003323
0.205500,-0.290655,0.089000,-1.040255,-0.006146,0.012084,0.003276,0.002838,-0.000080
0.206000,-0.304688,0.071577,-1.019311,-0.006132,0.012334,0.003438,0.002838,-0.003323
0.206500,-0.292666,0.083308,-1.033172,-0.005844,0.012232,0.003334,0.001866,-0.001702
0.207000,-0.286718,0.093666,-1.054384,-0.006081,0.012198,0.003083,0.001866,-0.000729
0.207500,-0.290670,0.084233,-1.040460,-0.006219,0.012004,0.003218,0.002838,-0.003647
0.208000,-0.284536,0.099461,-1.036672,-0.006700,0.012408,0.003534,0.003811,0.000244
0.208500,-0.312678,0.081076,-1.025571,-0.006265,0.012488,0.003551,0.002838,-0.001377
0.209000,-0.314654,0.091413,-1.059653,-0.006921,0.012312,0.003462,0.002190,-0.001702
0.209500,-0.288611,0.092464,-1.033400,-0.006268,0.012044,0.003362,0.002838,-0.000729
0.210000,-0.310714,0.079720,-1.032850,-0.006185,0.011926,0.003322,0.004136,-0.003323
0.210500,-0.310585,0.068183,-1.045371,-0.006195,0.012068,0.003599,0.005109,0.000893
0.211000,-0.290568,0.072801,-1.056288,-0.005809,0.011950,0.003412,0.002838,-0.001702
0.211500,-0.290623,0.093867,-1.060138,-0.006028,0.012247,0.003335,0.002514,-0.003972
0.212000,-0.290622,0.091461,-1.053406,-0.005947,0.011971,0.003305,0.002838,-0.000080
0.212500,-0.284429,0.092753,-1.062574,-0.006220,0.012269,0.003700,0.003163,-0.002674
0.213000,-0.298699,0.087007,-1.056626,-0.005918,0.012653,0.003334,0.002514,-0.001377
0.213500,-0.300606,0.088044,-1.056212,-0.006239,0.012253,0.003469,0.002514,-0.000080
0.214000,-0.286697,0.102916,-1.034088,-0.006077,0.011779,0.003112,0.003163,-0.001702
0.214500,-0.308742,0.080969,-1.026176,-0.005943,0.012049,0.003298,0.002838,-0.000080
0.215000,-0.300768,0.062035,-1.020232,-0.006327,0.012567,0.003241,0.002838,-0.002674
0.215500,-0.282603,0.084472,-1.063746,-0.005941,0.012343,0.003308,0.002838,-0.001053
0.216000,-0.300728,0.090615,-1.042978,-0.005614,0.012604,0.003337,0.002838,-0.000080
0.216500,-0.280545,0.090292,-1.043167,-0.005814,0.011995,0.003422,0.002838,-0.001377
0.217000,-0.270407,0.091411,-1.056515,-0.006327,0.012411,0.003650,0.002838,0.000893
0.217500,-0.278455,0.079837,-1.076571,-0.006246,0.012546,0.003588,0.002190,-0.003647
0.218000,-0.306555,0.089233,-1.062468,-0.006511,0.012235,0.003606,0.002514,-0.003323
0.218500,-0.296550,0.097499,-1.059235,-0.005863,0.011864,0.003500,0.002838,0.000568
0.219000,-0.298564,0.082265,-1.035545,-0.005984,0.012239,0.003611,0.003163,-0.002999
0.219500,-0.288573,0.064168,-1.050392,-0.006701,0.012006,0.003349,0.003163,-0.001053
0.220000,-0.286732,0.065494,-1.051139,-0.006181,0.012404,0.003076,0.002838,-0.002674
0.220500,-0.286778,0.081942,-1.014053,-0.005901,0.012446,0.003113,0.003163,-0.002999
0.221000,-0.282584,0.079677,-1.019683,-0.005818,0.012036,0.003419,0.003163,-0.000404
0.221500,-0.260463,0.083048,-1.033754,-0.006233,0.012549,0.003513,0.002838,-0.002350
0.222000,-0.272643,0.071296,-1.068251,-0.006300,0.012517,0.003110,0.002514,0.000244
0.222500,-0.270577,0.086771,-1.070930,-0.005888,0.012467,0.003257,0.002838,-0.000404
0.223000,-0.280633,0.076304,-1.023188,-0.005462,0.012244,0.003339,0.002190,-0.002999
0.223500,-0.288645,0.083182,-1.043648,-0.006270,0.012462,0.003334,0.002514,0.000568
0.224000,-0.274628,0.058220,-1.034411,-0.006317,0.012062,0.003160,0.003163,-0.003323
0.224500,-0.274609,0.070190,-1.044055,-0.005925,0.012136,0.003222,0.003163,-0.002026
0.225000,-0.282617,0.065527,-1.020000,-0.005894,0.012043,0.003331,0.003163,0.000893
0.225500,-0.266533,0.065462,-1.010095,-0.005852,0.012199,0.003423,0.002190,-0.002350
0.226000,-0.254639,0.086425,-1.021616,-0.005847,0.012455,0.003097,0.002190,0.000244
0.226500,-0.262660,0.072195,-1.031827,-0.006157,0.012097,0.003001,0.002514,-0.001377
0.227000,-0.282698,0.084117,-1.014070,-0.006360,0.012427,0.003225,0.003487,-0.001377
0.227500,-0.280693,0.080632,-0.983532,-0.006092,0.012412,0.003312,0.002514,0.000244
0.228000,-0.302754,0.070244,-1.009884,-0.006281,0.012408,0.003299,0.002514,-0.002999
0.228500,-0.278572,0.048835,-1.037229,-0.006177,0.011480,0.003207,0.002838,-0.000080
0.229000,-0.280590,0.054919,-1.030186,-0.006046,0.012039,0.003327,0.003811,-0.002026
0.229500,-0.272669,0.052533,-1.000517,-0.005777,0.012320,0.003222,0.003811,-0.002350
0.230000,-0.262627,0.077231,-1.031044,-0.005563,0.012253,0.003147,0.003163,0.002190
0.230500,-0.252569,0.071203,-1.031441,-0.005974,0.012534,0.003205,0.002514,-0.003972
0.231000,-0.252576,0.057005,-1.035034,-0.006051,0.012265,0.003114,0.002838,-0.000729
0.231500,-0.254509,0.072145,-1.034785,-0.006486,0.012192,0.003255,0.003163,-0.000080
0.232000,-0.268626,0.064288,-1.007182,-0.005811,0.012404,0.003283,0.002514,-0.001377
0.232500,-0.276645,0.061764,-1.034404,-0.006344,0.012155,0.003161,0.002514,0.000568
0.233000,-0.246541,0.062527,-1.022028,-0.006355,0.011762,0.003056,0.002514,-0.002026
0.233500,-0.282804,0.053724,-1.031396,-0.005868,0.012382,0.002936,0.003811,-0.000404
0.234000,-0.272620,0.054847,-1.020640,-0.006003,0.012240,0.003248,0.002514,-0.001053
0.234500,-0.264590,0.052343,-1.010838,-0.006019,0.012030,0.003220,0.003163,-0.002999
0.235000,-0.264752,0.073573,-1.011616,-0.005722,0.012516,0.002980,0.002514,0.001866
0.235500,-0.252569,0.057108,-1.038176,-0.005769,0.012152,0.003114,0.002514,-0.000729
0.236000,-0.258491,0.074802,-1.027267,-0.006183,0.012595,0.003457,0.003811,-0.000729
0.236500,-0.274556,0.060963,-1.033381,-0.005921,0.012552,0.003448,0.001541,0.002514
0.237000,-0.280494,0.052688,-1.049871,-0.006385,0.012457,0.003551,0.002514,-0.003972
0.237500,-0.262453,0.067654,-1.050707,-0.006225,0.011851,0.003361,0.003163,-0.000404
0.238000,-0.288534,0.062239,-1.063034,-0.006099,0.012304,0.003494,0.003487,-0.001702
0.238500,-0.278690,0.046666,-1.031011,-0.006279,0.012696,0.003189,0.003487,-0.002350
0.239000,-0.268530,0.050329,-1.050511,-0.005936,0.012386,0.003360,0.002838,-0.000404
0.239500,-0.246591,0.053453,-1.018492,-0.006023,0.012534,0.003118,0.002514,-0.002674
0.240000,-0.258623,0.060464,-1.011428,-0.006075,0.012159,0.003113,0.002838,0.000244
0.240500,-0.242527,0.060211,-1.008606,-0.006598,0.012431,0.003202,0.003811,-0.001053
0.241000,-0.260525,0.052573,-1.034078,-0.006113,0.012726,0.003394,0.002190,-0.002674
0.241500,-0.272723,0.059414,-1.021483,-0.006216,0.012490,0.003053,0.002514,0.001866
0.242000,-0.248618,0.075667,-1.008403,-0.005719,0.011871,0.003009,0.002838,-0.001377
0.242500,-0.254548,0.055919,-1.014253,-0.005723,0.012023,0.003226,0.003163,-0.000404
0.243000,-0.250620,0.036873,-1.025519,-0.006253,0.012264,0.002996,0.003487,-0.000080
0.243500,-0.260691,0.038163,-1.025360,-0.006194,0.012403,0.002966,0.002838,-0.002999
0.244000,-0.248572,0.052482,-1.031487,-0.005653,0.012433,0.003146,0.002838,0.001217
0.244500,-0.244491,0.054512,-0.997746,-0.005922,0.011857,0.003256,0.002838,-0.001053
0.245000,-0.236477,0.061729,-1.028288,-0.005936,0.012556,0.003265,0.003163,-0.000404
0.245500,-0.250749,0.048713,-1.002398,-0.005953,0.012779,0.002894,0.001866,0.000568
0.246000,-0.270738,0.060437,-1.032068,-0.006450,0.012399,0.002939,0.002514,-0.002674
0.246500,-0.254524,0.062836,-0.993987,-0.005919,0.011938,0.003312,0.002838,0.000893
0.247000,-0.272794,0.047620,-0.981281,-0.005945,0.012407,0.002997,0.002514,-0.001053
0.247500,-0.268688,0.026363,-0.994605,-0.006248,0.012120,0.003071,0.002514,-0.002026
0.248000,-0.248707,0.035905,-1.002020,-0.005644,0.012604,0.002948,0.002838,0.001217
0.248500,-0.266612,0.044539,-1.023757,-0.005354,0.012342,0.003251,0.003163,-0.002999
0.249000,-0.236528,0.056879,-0.998204,-0.005586,0.011890,0.003121,0.003811,-0.000080
0.249500,-0.238526,0.051078,-1.021870,-0.006039,0.012545,0.003176,0.002838,-0.000729
0.250000,-0.242554,0.039271,-1.018585,-0.006100,0.012352,0.003114,0.001866,-0.001377
0.250500,-0.258736,0.057988,-1.008971,-0.006324,0.012522,0.002918,0.003163,-0.000080
0.251000,-0.244559,0.052338,-0.997817,-0.005417,0.011936,0.003147,0.002838,-0.001702
0.251500,-0.260555,0.040707,-1.020799,-0.005848,0.012093,0.003247,0.002514,0.001217
0.252000,-0.258728,0.017972,-1.022606,-0.006258,0.011932,0.002760,0.003163,-0.001053
0.252500,-0.262724,0.055741,-1.018653,-0.005961,0.012046,0.002885,0.003487,-0.002350
0.253000,-0.268704,0.033959,-1.000534,-0.005266,0.012548,0.003167,0.003163,0.001866
0.253500,-0.252571,0.040572,-0.990942,-0.005895,0.012294,0.003253,0.002514,-0.000729
0.254000,-0.230518,0.036811,-1.015650,-0.006118,0.012395,0.003089,0.002514,-0.000729
0.254500,-0.242540,0.039096,-1.025523,-0.006245,0.011886,0.003024,0.002514,0.001866
0.255000,-0.276746,0.056881,-1.008208,-0.006509,0.012296,0.003021,0.002514,-0.002350
0.255500,-0.272489,0.055006,-1.002645,-0.005807,0.012125,0.003586,0.002838,0.001217
0.256000,-0.274531,0.046758,-1.030023,-0.006043,0.012255,0.003440,0.002838,-0.001377
0.256500,-0.256558,0.033321,-1.028298,-0.006269,0.011693,0.003072,0.002514,-0.001053
0.257000,-0.260528,0.038275,-1.044542,-0.006193,0.012072,0.003215,0.003811,0.000568
0.257500,-0.278642,0.032872,-1.030157,-0.005505,0.012362,0.003271,0.003487,-0.001702
0.258000,-0.252460,0.036002,-1.017162,-0.005734,0.011909,0.003360,0.003163,0.001541
0.258500,-0.252562,0.054771,-1.031367,-0.005827,0.012291,0.003171,0.002514,-0.000080
0.259000,-0.248577,0.045093,-1.055844,-0.006356,0.012170,0.002968,0.002190,-0.001702
0.259500,-0.260623,0.054315,-1.005064,-0.006624,0.011985,0.003078,0.003163,0.002190
0.260000,-0.254628,0.053465,-0.991160,-0.005688,0.012050,0.003115,0.002514,-0.001702
0.260500,-0.268659,0.038207,-1.014638,-0.006328,0.012366,0.003131,0.002190,0.000244
0.261000,-0.264632,0.033434,-1.018096,-0.006216,0.011986,0.003072,0.002190,0.000568
0.261500,-0.264786,0.038226,-1.001896,-0.005861,0.012449,0.002884,0.003487,-0.001377
0.262000,-0.266664,0.034932,-1.014282,-0.005688,0.012349,0.003135,0.003163,-0.000080
0.262500,-0.260582,0.047867,-1.013968,-0.005574,0.012225,0.003253,0.002838,-0.001053
0.263000,-0.260691,0.049953,-1.025204,-0.005898,0.012147,0.002941,0.002514,-0.000080
0.263500,-0.254716,0.058076,-1.015625,-0.006092,0.012524,0.002920,0.002190,0.000893
0.264000,-0.270616,0.067463,-1.004292,-0.006640,0.012367,0.003279,0.003163,-0.003323
0.264500,-0.272648,0.059595,-1.024127,-0.005978,0.012459,0.003223,0.002190,0.001866
0.265000,-0.282615,0.051263,-1.027168,-0.006534,0.012332,0.003325,0.002514,-0.002026
